,Grade_2324,DaysEnr_2324,Susp_2324,AttRate_2223,DaysEnr_2223,DaysAbs_2223,CurrWeightedTotGPA_2223,AttRate_2324,DaysAbs_2324,Susp_2223,African American,Asian,Filipino,Latino,Multiple Ethnicity,Native American,Not Reported,Pacific Islander,White,EL,EO,IFEP,RFEP,Castlemont,EastOaklandPRIDE,ElmhurstUnited,MLK,McClymonds,Prescott,WOMS,isMale,SpEd_2324,SED_2324
25,0.51743787668131,-2.5711687991175243,-0.2509348505793647,0.5082601263815407,0.30583494978630393,-0.437043578974606,-1.2639427178440952,0.957,0.023668639053254437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
26,1.4096239398125097,0.29170537245721445,-0.2509348505793647,-0.3393324730297218,-3.9301262777351162,-0.7416239937657347,0.8593380060641634,0.7889,0.22485207100591714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
27,1.4096239398125097,-3.426740390622619,1.827939643760142,-0.6942997516391375,0.30583494978630393,0.8320414826550973,-0.6057256934325349,0.403,0.23668639053254437,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
28,0.8148332310583766,0.29170537245721445,-0.2509348505793647,0.6138845361140984,-3.03045309666862,-0.9954410060916754,1.5175550304757237,0.9778,0.023668639053254437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
29,0.8148332310583766,0.09426577441757729,-0.2509348505793647,-2.1453367246864063,-3.03045309666862,0.47669766539878033,-1.3594903504199667,0.5977,0.41420118343195267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
30,1.112228585435443,0.29170537245721445,-0.2509348505793647,0.7965628185204073,0.30583494978630393,-0.7416239937657347,0.986734849498659,0.9333,0.07100591715976332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
31,0.51743787668131,-1.7485038072857029,1.827939643760142,-0.1168285935111375,0.30583494978630393,0.2228806530728397,-0.27661718122675477,0.6864,0.21893491124260356,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
32,1.112228585435443,0.29170537245721445,-0.2509348505793647,0.07537320124810692,0.30583494978630393,0.019827043212087184,-0.6057256934325349,0.75,0.2662721893491124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
33,0.8148332310583766,0.29170537245721445,1.827939643760142,-0.8085818998743639,-5.017231371523799,-0.9446776036264872,-0.7331225368670305,0.8056,0.20710059171597633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True
34,0.51743787668131,0.29170537245721445,-0.2509348505793647,0.2199574342426741,0.30583494978630393,-0.1324631641834772,-0.03243989797730507,0.7778,0.23668639053254437,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
